event_id,timestamp,source_ip,destination_ip,event_type,protocol,username,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,technique_id,technique_name,tactic,threat_confidence,risk_level,year,month,day,hour,day_of_week,is_weekend,severity_score,malware_flag,status_flag,login_risk
EVT002628,2025-08-05 07:00:00,55.230.194.65,10.0.3.44,Login Success,HTTPS,root,India,India,Device-112,Windows 11,Blocked,High,10,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,63,High,2025,8,5,7,Tuesday,False,3,0,1,High
EVT002629,2025-08-04 02:00:00,158.220.35.53,10.0.8.167,Phishing Email,TCP,david,India,India,Device-67,Windows 11,Failed,High,0,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1566,Phishing,Initial Access,66,High,2025,8,4,2,Monday,False,3,1,0,Low
EVT002630,2025-08-03 10:05:00,156.169.236.58,10.0.5.113,Phishing Email,HTTPS,admin,India,India,Device-83,Windows 11,Detected,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1566,Phishing,Initial Access,48,Medium,2025,8,3,10,Sunday,True,3,0,1,Low
EVT002631,2025-08-04 22:50:00,86.163.186.22,10.0.7.186,Brute Force,HTTP,john,India,India,Device-58,Windows 11,Success,Low,18,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,39,Medium,2025,8,4,22,Monday,False,1,0,0,High
EVT002632,2025-08-05 09:30:00,138.102.217.236,10.0.6.144,File Access,SSH,david,India,India,Device-83,Linux,Detected,Critical,3,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,78,Critical,2025,8,5,9,Tuesday,False,4,0,1,Medium
EVT002633,2025-08-01 00:35:00,79.193.7.84,10.0.2.133,Failed Login,SSH,john,India,India,Device-51,Windows 11,Detected,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,59,High,2025,8,1,0,Friday,False,3,0,1,Low
EVT002634,2025-08-02 01:00:00,103.255.253.183,10.0.8.225,Malware Detection,SSH,root,India,India,Device-8,Linux,Blocked,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,55,Medium,2025,8,2,1,Saturday,True,3,0,1,Low
EVT002635,2025-08-05 10:55:00,188.30.94.116,10.0.3.215,Privilege Escalation,HTTPS,root,India,India,Device-87,Windows 11,Success,Low,12,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,28,Low,2025,8,5,10,Tuesday,False,1,0,0,High
EVT002636,2025-08-05 03:55:00,7.0.31.18,10.0.2.68,Phishing Email,TCP,john,India,India,Device-159,Linux,Blocked,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1566,Phishing,Initial Access,30,Low,2025,8,5,3,Tuesday,False,2,0,1,Low
EVT002637,2025-08-07 00:50:00,151.106.251.227,10.0.10.140,Brute Force,SSH,admin,India,India,Device-176,,Success,High,16,No,CVE-2024-2201,5.9,Firewall,IT,T1110,Brute Force,Credential Access,67,High,2025,8,7,0,Thursday,False,3,0,0,High
EVT002638,2025-08-05 18:05:00,195.91.161.47,10.0.0.70,Failed Login,HTTP,alice,India,India,Device-156,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,39,Medium,2025,8,5,18,Tuesday,False,2,0,1,Low
EVT002639,2025-08-06 22:35:00,178.145.224.13,10.0.10.115,Port Scan,SSH,john,India,India,Device-143,Windows 11,Blocked,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,49,Medium,2025,8,6,22,Wednesday,False,3,0,1,Low
EVT002640,2025-08-05 09:20:00,198.67.108.24,10.0.10.51,Brute Force,SMB,alex,India,India,Device-193,Linux,Blocked,Medium,17,No,CVE-2024-1045,9.5,Database-01,IT,T1110,Brute Force,Credential Access,56,High,2025,8,5,9,Tuesday,False,2,0,1,High
EVT002641,2025-08-02 20:40:00,151.202.244.238,10.0.7.116,Brute Force,HTTP,admin,India,India,Device-170,Windows 11,Failed,Medium,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1110,Brute Force,Credential Access,33,Medium,2025,8,2,20,Saturday,True,2,0,0,Low
EVT002642,2025-08-01 15:45:00,112.46.112.146,10.0.1.44,Login Success,SMB,root,India,India,Device-170,Linux,Failed,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,54,Medium,2025,8,1,15,Friday,False,3,0,0,Low
EVT002643,2025-08-05 21:15:00,31.116.212.142,10.0.4.233,Malware Detection,HTTPS,john,India,India,Device-139,,Failed,Critical,0,No,CVE-2024-1045,9.5,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,68,High,2025,8,5,21,Tuesday,False,4,0,0,Low
EVT002644,2025-08-05 00:35:00,68.124.253.58,10.0.5.146,File Access,HTTP,john,India,India,Device-137,Linux,Blocked,Medium,0,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,36,Medium,2025,8,5,0,Tuesday,False,2,0,1,Low
EVT002645,2025-08-01 07:10:00,96.243.239.161,10.0.9.129,Port Scan,HTTP,john,India,India,Device-122,Windows 11,Blocked,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,71,High,2025,8,1,7,Friday,False,4,0,1,Low
EVT002646,2025-08-03 06:00:00,28.123.10.132,10.0.5.42,Port Scan,TCP,alice,India,India,Device-21,Linux,Blocked,High,17,No,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,63,High,2025,8,3,6,Sunday,True,3,0,1,High
EVT002647,2025-08-06 23:30:00,5.74.156.131,10.0.7.98,Failed Login,HTTPS,david,India,India,Device-133,Linux,Blocked,Critical,0,No,CVE-2024-1045,9.5,Database-01,IT,T1078,Valid Accounts,Defense Evasion,73,High,2025,8,6,23,Wednesday,False,4,0,1,Low
EVT002648,2025-08-04 03:00:00,100.95.146.144,10.0.7.231,Phishing Email,SSH,root,India,India,Device-130,Windows 11,Detected,Low,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1566,Phishing,Initial Access,22,Low,2025,8,4,3,Monday,False,1,0,1,Low
EVT002649,2025-08-03 16:50:00,140.200.83.71,10.0.8.28,Failed Login,SMB,john,India,India,Device-61,,Blocked,High,0,No,CVE-2023-1234,5.4,Firewall,IT,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,3,16,Sunday,True,3,0,1,Low
EVT002650,2025-08-03 20:35:00,101.148.21.48,10.0.1.108,Port Scan,SMB,david,India,India,Device-12,Windows 11,Blocked,Medium,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,34,Medium,2025,8,3,20,Sunday,True,2,0,1,Low
EVT002651,2025-08-02 07:15:00,223.185.206.23,10.0.0.124,Failed Login,HTTP,admin,India,India,Device-160,Linux,Blocked,Medium,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,41,Medium,2025,8,2,7,Saturday,True,2,0,1,Low
EVT002652,2025-08-03 07:15:00,60.1.84.117,10.0.1.206,Port Scan,HTTPS,admin,India,India,Device-180,Windows 11,Failed,Critical,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1046,Network Service Discovery,Discovery,77,Critical,2025,8,3,7,Sunday,True,4,0,0,Low
EVT002653,2025-08-03 07:25:00,150.102.92.82,10.0.5.91,SQL Injection Attempt,SMB,admin,India,India,Device-171,Windows 11,Success,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,60,High,2025,8,3,7,Sunday,True,3,0,0,Low
EVT002654,2025-08-01 07:50:00,54.62.68.159,10.0.2.24,Malware Detection,SMB,john,India,India,Device-97,Windows 11,Success,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,34,Medium,2025,8,1,7,Friday,False,2,0,0,Low
EVT002655,2025-08-05 19:05:00,83.209.141.116,10.0.3.97,File Access,HTTPS,root,India,India,Device-108,Windows 11,Detected,Critical,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,77,Critical,2025,8,5,19,Tuesday,False,4,0,1,Low
EVT002656,2025-08-03 14:25:00,49.251.183.249,10.0.9.80,Port Scan,SSH,alex,India,India,Device-38,Linux,Failed,Critical,0,No,CVE-2023-1234,5.4,Database-01,IT,T1046,Network Service Discovery,Discovery,73,High,2025,8,3,14,Sunday,True,4,0,0,Low
EVT002657,2025-08-06 03:15:00,43.129.10.224,10.0.7.28,Failed Login,HTTP,alice,India,India,Device-140,Linux,Failed,Critical,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,66,High,2025,8,6,3,Wednesday,False,4,0,0,Low
EVT002658,2025-08-06 07:30:00,127.53.199.76,10.0.1.38,SQL Injection Attempt,HTTPS,admin,India,India,Device-24,Linux,Blocked,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,69,High,2025,8,6,7,Wednesday,False,4,0,1,Low
EVT002659,2025-08-02 07:45:00,164.196.43.113,10.0.4.180,File Access,HTTP,david,India,India,Device-31,Windows 11,Success,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1083,File and Directory Discovery,Discovery,74,High,2025,8,2,7,Saturday,True,4,0,0,Low
EVT002660,2025-08-05 02:35:00,198.191.139.12,10.0.2.97,SQL Injection Attempt,SMB,root,India,India,Device-183,Linux,Failed,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,14,Low,2025,8,5,2,Tuesday,False,1,0,0,Low
EVT002661,2025-08-03 22:50:00,198.50.124.127,10.0.5.243,Privilege Escalation,SMB,john,India,India,Device-167,Linux,Failed,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,53,Medium,2025,8,3,22,Sunday,True,3,0,0,Low
EVT002662,2025-08-06 12:00:00,61.101.17.136,10.0.10.18,Malware Detection,HTTPS,david,India,India,Device-131,Linux,Success,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1059,Command and Scripting Interpreter,Execution,76,Critical,2025,8,6,12,Wednesday,False,4,0,0,Low
EVT002663,2025-08-02 08:20:00,23.70.141.74,10.0.9.200,Malware Detection,HTTPS,david,India,India,Device-173,,Failed,Medium,0,No,CVE-2024-1045,9.5,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,31,Medium,2025,8,2,8,Saturday,True,2,0,0,Low
EVT002664,2025-08-05 05:40:00,205.37.46.131,10.0.10.233,File Access,SSH,admin,India,India,Device-151,Windows 11,Success,High,4,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1083,File and Directory Discovery,Discovery,60,High,2025,8,5,5,Tuesday,False,3,0,0,Medium
EVT002665,2025-08-04 19:05:00,205.172.227.107,10.0.6.76,Privilege Escalation,SSH,john,India,India,Device-113,Windows 11,Failed,Medium,9,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,46,Medium,2025,8,4,19,Monday,False,2,0,0,High
EVT002666,2025-08-02 20:15:00,12.107.115.152,10.0.3.131,Malware Detection,HTTPS,john,India,India,Device-88,,Failed,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1059,Command and Scripting Interpreter,Execution,18,Low,2025,8,2,20,Saturday,True,1,0,0,Low
EVT002667,2025-08-01 20:25:00,69.134.69.33,10.0.2.6,Privilege Escalation,SMB,john,India,India,Device-162,,Blocked,High,0,Yes,CVE-2024-2201,5.9,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,61,High,2025,8,1,20,Friday,False,3,1,1,Low
EVT002668,2025-08-05 01:40:00,12.73.123.1,10.0.8.48,Phishing Email,SSH,alex,India,India,Device-24,Linux,Success,Medium,0,Yes,CVE-2024-1045,9.5,WebServer,IT,T1566,Phishing,Initial Access,52,Medium,2025,8,5,1,Tuesday,False,2,1,0,Low
EVT002669,2025-08-05 14:45:00,94.253.14.195,10.0.10.63,Privilege Escalation,TCP,david,India,India,Device-139,,Detected,High,0,No,CVE-2024-2201,5.9,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,48,Medium,2025,8,5,14,Tuesday,False,3,0,1,Low
EVT002670,2025-08-02 23:20:00,133.26.162.38,10.0.3.177,USB Device Connected,TCP,john,India,India,Device-83,,Failed,Critical,0,No,CVE-2024-1045,9.5,Firewall,IT,T1200,Hardware Additions,Initial Access,78,Critical,2025,8,2,23,Saturday,True,4,0,0,Low
EVT002671,2025-08-05 00:40:00,176.95.245.137,10.0.7.212,Brute Force,HTTP,root,India,India,Device-157,Windows 11,Failed,Critical,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1110,Brute Force,Credential Access,76,Critical,2025,8,5,0,Tuesday,False,4,0,0,Low
EVT002672,2025-08-03 11:15:00,9.219.212.91,10.0.10.169,SQL Injection Attempt,TCP,john,India,India,Device-98,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,41,Medium,2025,8,3,11,Sunday,True,2,0,0,Low
EVT002673,2025-08-05 10:55:00,196.240.140.105,10.0.1.244,Privilege Escalation,SSH,john,India,India,Device-7,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,59,High,2025,8,5,10,Tuesday,False,3,0,0,Low
EVT002674,2025-08-02 05:50:00,129.213.85.179,10.0.0.67,Port Scan,HTTPS,david,India,India,Device-186,Linux,Success,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1046,Network Service Discovery,Discovery,50,Medium,2025,8,2,5,Saturday,True,3,0,0,Low
EVT002675,2025-08-06 13:30:00,68.39.205.223,10.0.0.24,Brute Force,TCP,admin,India,India,Device-28,Windows 11,Blocked,Medium,4,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1110,Brute Force,Credential Access,48,Medium,2025,8,6,13,Wednesday,False,2,0,1,Medium
EVT002676,2025-08-02 19:05:00,190.48.21.134,10.0.6.34,Failed Login,TCP,alice,India,India,Device-184,Linux,Success,Medium,1,No,CVE-2024-1045,9.5,Database-01,IT,T1078,Valid Accounts,Defense Evasion,38,Medium,2025,8,2,19,Saturday,True,2,0,0,Medium
EVT002677,2025-08-03 07:10:00,153.85.219.178,10.0.3.189,SQL Injection Attempt,HTTPS,root,India,India,Device-33,Windows 11,Success,High,13,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,75,High,2025,8,3,7,Sunday,True,3,0,0,High
EVT002678,2025-08-01 08:40:00,82.226.86.113,10.0.9.132,Login Success,SSH,admin,India,India,Device-131,,Detected,Low,0,No,CVE-2024-1045,9.5,Firewall,IT,T1078,Valid Accounts,Defense Evasion,23,Low,2025,8,1,8,Friday,False,1,0,1,Low
EVT002679,2025-08-01 16:40:00,80.245.109.148,10.0.6.220,Login Success,TCP,alex,India,India,Device-184,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,37,Medium,2025,8,1,16,Friday,False,2,0,0,Low
EVT002680,2025-08-04 05:20:00,117.179.180.218,10.0.3.129,Brute Force,SSH,admin,India,India,Device-102,Linux,Success,High,18,No,CVE-2024-1045,9.5,Database-01,IT,T1110,Brute Force,Credential Access,67,High,2025,8,4,5,Monday,False,3,0,0,High
EVT002681,2025-08-02 16:05:00,33.23.182.204,10.0.10.16,SQL Injection Attempt,SSH,alice,India,India,Device-99,,Blocked,High,18,No,CVE-2024-1045,9.5,Firewall,IT,T1190,Exploit Public-Facing Application,Initial Access,64,High,2025,8,2,16,Saturday,True,3,0,1,High
EVT002682,2025-08-06 05:15:00,88.252.119.5,10.0.10.195,Login Success,HTTPS,alice,India,India,Device-105,Linux,Blocked,Critical,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,67,High,2025,8,6,5,Wednesday,False,4,0,1,Low
EVT002683,2025-08-01 02:10:00,84.221.111.144,10.0.0.113,Port Scan,HTTP,david,India,India,Device-47,Linux,Success,Low,8,No,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,29,Low,2025,8,1,2,Friday,False,1,0,0,High
EVT002684,2025-08-03 08:50:00,210.68.194.134,10.0.2.21,Phishing Email,HTTP,david,India,India,Device-48,Windows 11,Detected,High,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1566,Phishing,Initial Access,58,High,2025,8,3,8,Sunday,True,3,0,1,Low
EVT002685,2025-08-03 02:35:00,165.46.144.115,10.0.4.85,USB Device Connected,SSH,alice,India,India,Device-41,Linux,Success,High,0,Yes,CVE-2024-2201,5.9,WebServer,IT,T1200,Hardware Additions,Initial Access,64,High,2025,8,3,2,Sunday,True,3,1,0,Low
EVT002686,2025-08-01 02:50:00,208.132.45.165,10.0.2.125,SQL Injection Attempt,SMB,alice,India,India,Device-96,Linux,Success,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,54,Medium,2025,8,1,2,Friday,False,3,0,0,Low
EVT002687,2025-08-01 18:35:00,59.137.95.241,10.0.7.116,Privilege Escalation,SMB,root,India,India,Device-83,Linux,Success,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,51,Medium,2025,8,1,18,Friday,False,3,0,0,Low
EVT002688,2025-08-03 14:00:00,58.176.28.84,10.0.7.237,File Access,HTTPS,david,India,India,Device-91,Windows 11,Failed,Medium,6,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,46,Medium,2025,8,3,14,Sunday,True,2,0,0,High
EVT002689,2025-08-04 01:55:00,31.2.152.59,10.0.5.230,SQL Injection Attempt,SMB,admin,India,India,Device-190,Linux,Success,Medium,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,38,Medium,2025,8,4,1,Monday,False,2,0,0,Low
EVT002690,2025-08-03 12:35:00,99.235.89.174,10.0.5.32,Privilege Escalation,HTTPS,alice,India,India,Device-75,Windows 11,Failed,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,60,High,2025,8,3,12,Sunday,True,3,0,0,Low
EVT002691,2025-08-04 07:35:00,12.27.224.113,10.0.5.10,SQL Injection Attempt,TCP,admin,India,India,Device-2,Windows 11,Success,Medium,4,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,55,Medium,2025,8,4,7,Monday,False,2,1,0,Medium
EVT002692,2025-08-04 17:15:00,25.182.129.88,10.0.5.60,SQL Injection Attempt,SMB,alex,India,India,Device-102,Linux,Detected,Low,0,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,19,Low,2025,8,4,17,Monday,False,1,0,1,Low
EVT002693,2025-08-01 01:25:00,116.223.43.140,10.0.0.147,Privilege Escalation,TCP,alex,India,India,Device-27,,Success,Medium,0,No,CVE-2024-2201,5.9,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,41,Medium,2025,8,1,1,Friday,False,2,0,0,Low
EVT002694,2025-08-03 21:35:00,158.28.9.137,10.0.5.48,Privilege Escalation,TCP,alice,India,India,Device-143,,Blocked,Critical,0,No,CVE-2023-1234,5.4,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,71,High,2025,8,3,21,Sunday,True,4,0,1,Low
EVT002695,2025-08-07 00:30:00,151.106.251.227,10.0.0.143,SQL Injection Attempt,HTTPS,john,India,India,Device-172,Linux,Failed,High,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,60,High,2025,8,7,0,Thursday,False,3,0,0,Low
EVT002696,2025-08-04 05:50:00,87.183.240.16,10.0.4.82,Privilege Escalation,SMB,admin,India,India,Device-157,Linux,Detected,Low,0,No,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,16,Low,2025,8,4,5,Monday,False,1,0,1,Low
EVT002697,2025-08-05 05:35:00,209.138.212.73,10.0.2.142,Port Scan,SSH,root,India,India,Device-91,Linux,Success,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1046,Network Service Discovery,Discovery,49,Medium,2025,8,5,5,Tuesday,False,3,0,0,Low
EVT002698,2025-08-02 22:45:00,69.134.69.33,10.0.6.46,Privilege Escalation,SMB,john,India,India,Device-176,,Failed,Medium,17,No,CVE-2024-1045,9.5,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,50,Medium,2025,8,2,22,Saturday,True,2,0,0,High
EVT002699,2025-08-05 20:05:00,81.191.237.1,10.0.8.201,SQL Injection Attempt,SMB,admin,India,India,Device-113,Linux,Success,Low,6,No,CVE-2023-1234,5.4,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,22,Low,2025,8,5,20,Tuesday,False,1,0,0,High
EVT002700,2025-08-05 19:55:00,216.102.161.10,10.0.4.190,File Access,TCP,admin,India,India,Device-67,Linux,Detected,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1083,File and Directory Discovery,Discovery,31,Medium,2025,8,5,19,Tuesday,False,2,0,1,Low
EVT002701,2025-08-04 06:10:00,55.114.178.222,10.0.2.142,Login Success,SSH,alice,India,India,Device-51,Linux,Failed,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,23,Low,2025,8,4,6,Monday,False,1,0,0,Low
EVT002702,2025-08-07 02:20:00,127.30.201.40,10.0.0.241,Malware Detection,HTTPS,admin,India,India,Device-13,Linux,Detected,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,58,High,2025,8,7,2,Thursday,False,3,0,1,Low
EVT002703,2025-08-01 18:45:00,175.96.75.80,10.0.9.136,File Access,TCP,alice,India,India,Device-21,Linux,Detected,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1083,File and Directory Discovery,Discovery,50,Medium,2025,8,1,18,Friday,False,3,0,1,Low
EVT002704,2025-08-01 02:30:00,26.121.139.102,10.0.5.60,Failed Login,HTTPS,admin,India,India,Device-199,Linux,Blocked,Medium,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,40,Medium,2025,8,1,2,Friday,False,2,0,1,Low
EVT002705,2025-08-05 19:30:00,207.77.243.182,10.0.8.15,Port Scan,SMB,root,India,India,Device-139,Linux,Blocked,Critical,4,No,CVE-2024-2201,5.9,Database-01,IT,T1046,Network Service Discovery,Discovery,72,High,2025,8,5,19,Tuesday,False,4,0,1,Medium
EVT002706,2025-08-06 01:00:00,146.162.166.9,10.0.10.34,Failed Login,HTTP,admin,India,India,Device-186,Linux,Success,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,69,High,2025,8,6,1,Wednesday,False,4,0,0,Low
EVT002707,2025-08-01 18:00:00,41.87.225.244,10.0.9.121,Malware Detection,HTTP,alex,India,India,Device-164,Linux,Detected,Critical,0,No,CVE-2024-1045,9.5,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,75,High,2025,8,1,18,Friday,False,4,0,1,Low
EVT002708,2025-08-02 15:50:00,132.223.54.143,10.0.10.166,Malware Detection,HTTP,alice,India,India,Device-186,Windows 11,Detected,Medium,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,33,Medium,2025,8,2,15,Saturday,True,2,0,1,Low
EVT002709,2025-08-01 02:35:00,127.53.251.61,10.0.7.6,File Access,HTTPS,david,India,India,Device-89,Linux,Failed,Low,0,No,CVE-2023-1234,5.4,WebServer,IT,T1083,File and Directory Discovery,Discovery,21,Low,2025,8,1,2,Friday,False,1,0,0,Low
EVT002710,2025-08-02 19:55:00,180.50.240.157,10.0.2.54,Brute Force,HTTP,admin,India,India,Device-52,Windows 11,Blocked,Low,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,23,Low,2025,8,2,19,Saturday,True,1,0,1,Low
EVT002711,2025-08-05 19:55:00,220.220.172.175,10.0.0.136,Port Scan,SSH,alex,India,India,Device-15,Linux,Detected,Medium,0,No,CVE-2024-1045,9.5,Database-01,IT,T1046,Network Service Discovery,Discovery,30,Low,2025,8,5,19,Tuesday,False,2,0,1,Low
EVT002712,2025-08-04 05:40:00,143.39.69.5,10.0.10.232,Phishing Email,SSH,root,India,India,Device-27,Windows 11,Failed,High,16,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1566,Phishing,Initial Access,63,High,2025,8,4,5,Monday,False,3,0,0,High
EVT002713,2025-08-03 04:10:00,180.125.124.140,10.0.9.7,USB Device Connected,HTTPS,david,India,India,Device-171,Linux,Success,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1200,Hardware Additions,Initial Access,60,High,2025,8,3,4,Sunday,True,3,0,0,Low
